id_orders,id_store,id_suppliers
32632,ST116,12
32633,ST017,13
32634,ST117,14
32635,ST018,15
32636,ST118,16
32637,ST019,17
32638,ST119,18
32639,ST020,19
32640,ST120,20
32641,ST001,1
32642,ST101,2
32643,ST002,3
32644,ST102,4
32645,ST003,5
32646,ST103,6
32647,ST004,7
32648,ST104,8
32649,ST005,9
32650,ST105,10
32651,ST006,11
32652,ST106,12
32653,ST007,13
32654,ST107,14
32655,ST008,15
32656,ST108,16
32657,ST009,17
32658,ST109,18
32659,ST010,19
32660,ST110,20
32661,ST011,1
32662,ST111,2
32663,ST012,3
32664,ST112,4
32665,ST013,5
32666,ST113,6
32667,ST014,7
32668,ST114,8
32669,ST015,9
32670,ST115,10
32671,ST016,11
32672,ST116,12
32673,ST017,13
32674,ST117,14
32675,ST018,15
32676,ST118,16
32677,ST019,17
32678,ST119,18
32679,ST020,19
32680,ST120,20
32681,ST001,1
32682,ST101,2
32683,ST002,3
32684,ST102,4
32685,ST003,5
32686,ST103,6
32687,ST004,7
32688,ST104,8
32689,ST005,9
32690,ST105,10
32691,ST006,11
32692,ST106,12
32693,ST007,13
32694,ST107,14
32695,ST008,15
32696,ST108,16
32697,ST009,17
32698,ST109,18
32699,ST010,19
32700,ST110,20
32701,ST011,1
32702,ST111,2
32703,ST012,3
32704,ST112,4
32705,ST013,5
32706,ST113,6
32707,ST014,7
32708,ST114,8
32709,ST015,9
32710,ST115,10
32711,ST016,11
32712,ST116,12
32713,ST017,13
32714,ST117,14
32715,ST018,15
32716,ST118,16
32717,ST019,17
32718,ST119,18
32719,ST020,19
32720,ST120,20
32721,ST001,1
32722,ST101,2
32723,ST002,3
32724,ST102,4
32725,ST003,5
32726,ST103,6
32727,ST004,7
32728,ST104,8
32729,ST005,9
32730,ST105,10
32731,ST006,11
32732,ST106,12
32733,ST007,13
32734,ST107,14
32735,ST008,15
32736,ST108,16
32737,ST009,17
32738,ST109,18
32739,ST010,19
32740,ST110,20
32741,ST011,1
32742,ST111,2
32743,ST012,3
32744,ST112,4
32745,ST013,5
32746,ST113,6
32747,ST014,7
32748,ST114,8
32749,ST015,9
32750,ST115,10
32751,ST016,11
32752,ST116,12
32753,ST017,13
32754,ST117,14
32755,ST018,15
32756,ST118,16
32757,ST019,17
32758,ST119,18
32759,ST020,19
32760,ST120,20
32761,ST001,1
32762,ST101,2
32763,ST002,3
32764,ST102,4
32765,ST003,5
32766,ST103,6
32767,ST004,7
32768,ST104,8
32769,ST005,9
32770,ST105,10
32771,ST006,11
32772,ST106,12
32773,ST007,13
32774,ST107,14
32775,ST008,15
32776,ST108,16
32777,ST009,17
32778,ST109,18
32779,ST010,19
32780,ST110,20
32781,ST011,1
32782,ST111,2
32783,ST012,3
32784,ST112,4
32785,ST013,5
32786,ST113,6
32787,ST014,7
32788,ST114,8
32789,ST015,9
32790,ST115,10
32791,ST016,11
32792,ST116,12
32793,ST017,13
32794,ST117,14
32795,ST018,15
32796,ST118,16
32797,ST019,17
32798,ST119,18
32799,ST020,19
32800,ST120,20
32801,ST001,1
32802,ST101,2
32803,ST002,3
32804,ST102,4
32805,ST003,5
32806,ST103,6
32807,ST004,7
32808,ST104,8
32809,ST005,9
32810,ST105,10
32811,ST006,11
32812,ST106,12
32813,ST007,13
32814,ST107,14
32815,ST008,15
32816,ST108,16
32817,ST009,17
32818,ST109,18
32819,ST010,19
32820,ST110,20
32821,ST011,1
32822,ST111,2
32823,ST012,3
32824,ST112,4
32825,ST013,5
32826,ST113,6
32827,ST014,7
32828,ST114,8
32829,ST015,9
32830,ST115,10
32831,ST016,11
32832,ST116,12
32833,ST017,13
32834,ST117,14
32835,ST018,15
32836,ST118,16
32837,ST019,17
32838,ST119,18
32839,ST020,19
32840,ST120,20
32841,ST001,1
32842,ST101,2
32843,ST002,3
32844,ST102,4
32845,ST003,5
32846,ST103,6
32847,ST004,7
32848,ST104,8
32849,ST005,9
32850,ST105,10
32851,ST006,11
32852,ST106,12
32853,ST007,13
32854,ST107,14
32855,ST008,15
32856,ST108,16
32857,ST009,17
32858,ST109,18
32859,ST010,19
32860,ST110,20
32861,ST011,1
32862,ST111,2
32863,ST012,3
32864,ST112,4
32865,ST013,5
32866,ST113,6
32867,ST014,7
32868,ST114,8
32869,ST015,9
32870,ST115,10
32871,ST016,11
32872,ST116,12
32873,ST017,13
32874,ST117,14
32875,ST018,15
32876,ST118,16
32877,ST019,17
32878,ST119,18
32879,ST020,19
32880,ST120,20
32881,ST001,1
32882,ST101,2
32883,ST002,3
32884,ST102,4
32885,ST003,5
32886,ST103,6
32887,ST004,7
32888,ST104,8
32889,ST005,9
32890,ST105,10
32891,ST006,11
32892,ST106,12
32893,ST007,13
32894,ST107,14
32895,ST008,15
32896,ST108,16
32897,ST009,17
32898,ST109,18
32899,ST010,19
32900,ST110,20
32901,ST011,1
32902,ST111,2
32903,ST012,3
32904,ST112,4
32905,ST013,5
32906,ST113,6
32907,ST014,7
32908,ST114,8
32909,ST015,9
32910,ST115,10
32911,ST016,11
32912,ST116,12
32913,ST017,13
32914,ST117,14
32915,ST018,15
32916,ST118,16
32917,ST019,17
32918,ST119,18
32919,ST020,19
32920,ST120,20
32921,ST001,1
32922,ST101,2
32923,ST002,3
32924,ST102,4
32925,ST003,5
32926,ST103,6
32927,ST004,7
32928,ST104,8
32929,ST005,9
32930,ST105,10
32931,ST006,11
32932,ST106,12
32933,ST007,13
32934,ST107,14
32935,ST008,15
32936,ST108,16
32937,ST009,17
32938,ST109,18
32939,ST010,19
32940,ST110,20
32941,ST011,1
32942,ST111,2
32943,ST012,3
32944,ST112,4
32945,ST013,5
32946,ST113,6
32947,ST014,7
32948,ST114,8
32949,ST015,9
32950,ST115,10
32951,ST016,11
32952,ST116,12
32953,ST017,13
32954,ST117,14
32955,ST018,15
32956,ST118,16
32957,ST019,17
32958,ST119,18
32959,ST020,19
32960,ST120,20
32961,ST001,1
32962,ST101,2
32963,ST002,3
32964,ST102,4
32965,ST003,5
32966,ST103,6
32967,ST004,7
32968,ST104,8
32969,ST005,9
32970,ST105,10
32971,ST006,11
32972,ST106,12
32973,ST007,13
32974,ST107,14
32975,ST008,15
32976,ST108,16
32977,ST009,17
32978,ST109,18
32979,ST010,19
32980,ST110,20
32981,ST011,1
32982,ST111,2
32983,ST012,3
32984,ST112,4
32985,ST013,5
32986,ST113,6
32987,ST014,7
32988,ST114,8
32989,ST015,9
32990,ST115,10
32991,ST016,11
32992,ST116,12
32993,ST017,13
32994,ST117,14
32995,ST018,15
32996,ST118,16
32997,ST019,17
32998,ST119,18
32999,ST020,19
33000,ST120,20
33001,ST001,1
33002,ST101,2
33003,ST002,3
33004,ST102,4
33005,ST003,5
33006,ST103,6
33007,ST004,7
33008,ST104,8
33009,ST005,9
33010,ST105,10
33011,ST006,11
33012,ST106,12
33013,ST007,13
33014,ST107,14
33015,ST008,15
33016,ST108,16
33017,ST009,17
33018,ST109,18
33019,ST010,19
33020,ST110,20
33021,ST011,1
33022,ST111,2
33023,ST012,3
33024,ST112,4
33025,ST013,5
33026,ST113,6
33027,ST014,7
33028,ST114,8
33029,ST015,9
33030,ST115,10
33031,ST016,11
33032,ST116,12
33033,ST017,13
33034,ST117,14
33035,ST018,15
33036,ST118,16
33037,ST019,17
33038,ST119,18
33039,ST020,19
33040,ST120,20
33041,ST001,1
33042,ST101,2
33043,ST002,3
33044,ST102,4
33045,ST003,5
33046,ST103,6
33047,ST004,7
33048,ST104,8
33049,ST005,9
33050,ST105,10
33051,ST006,11
33052,ST106,12
33053,ST007,13
33054,ST107,14
33055,ST008,15
33056,ST108,16
33057,ST009,17
33058,ST109,18
33059,ST010,19
33060,ST110,20
33061,ST011,1
33062,ST111,2
33063,ST012,3
33064,ST112,4
33065,ST013,5
33066,ST113,6
33067,ST014,7
33068,ST114,8
33069,ST015,9
33070,ST115,10
33071,ST016,11
33072,ST116,12
33073,ST017,13
33074,ST117,14
33075,ST018,15
33076,ST118,16
33077,ST019,17
33078,ST119,18
33079,ST020,19
33080,ST120,20
33081,ST001,1
33082,ST101,2
33083,ST002,3
33084,ST102,4
33085,ST003,5
33086,ST103,6
33087,ST004,7
33088,ST104,8
33089,ST005,9
33090,ST105,10
33091,ST006,11
33092,ST106,12
33093,ST007,13
33094,ST107,14
33095,ST008,15
33096,ST108,16
33097,ST009,17
33098,ST109,18
33099,ST010,19
33100,ST110,20
33101,ST011,1
33102,ST111,2
33103,ST012,3
33104,ST112,4
33105,ST013,5
33106,ST113,6
33107,ST014,7
33108,ST114,8
33109,ST015,9
33110,ST115,10
33111,ST016,11
33112,ST116,12
33113,ST017,13
33114,ST117,14
33115,ST018,15
33116,ST118,16
33117,ST019,17
33118,ST119,18
33119,ST020,19
33120,ST120,20
33121,ST001,1
33122,ST101,2
33123,ST002,3
33124,ST102,4
33125,ST003,5
33126,ST103,6
33127,ST004,7
33128,ST104,8
33129,ST005,9
33130,ST105,10
33131,ST006,11
33132,ST106,12
33133,ST007,13
33134,ST107,14
33135,ST008,15
33136,ST108,16
33137,ST009,17
33138,ST109,18
33139,ST010,19
33140,ST110,20
33141,ST011,1
33142,ST111,2
33143,ST012,3
33144,ST112,4
33145,ST013,5
33146,ST113,6
33147,ST014,7
33148,ST114,8
33149,ST015,9
33150,ST115,10
33151,ST016,11
33152,ST116,12
33153,ST017,13
33154,ST117,14
33155,ST018,15
33156,ST118,16
33157,ST019,17
33158,ST119,18
33159,ST020,19
33160,ST120,20
33161,ST001,1
33162,ST101,2
33163,ST002,3
33164,ST102,4
33165,ST003,5
33166,ST103,6
33167,ST004,7
33168,ST104,8
33169,ST005,9
33170,ST105,10
33171,ST006,11
33172,ST106,12
33173,ST007,13
33174,ST107,14
33175,ST008,15
33176,ST108,16
33177,ST009,17
33178,ST109,18
33179,ST010,19
33180,ST110,20
33181,ST011,1
33182,ST111,2
33183,ST012,3
33184,ST112,4
33185,ST013,5
33186,ST113,6
33187,ST014,7
33188,ST114,8
33189,ST015,9
33190,ST115,10
33191,ST016,11
33192,ST116,12
33193,ST017,13
33194,ST117,14
33195,ST018,15
33196,ST118,16
33197,ST019,17
33198,ST119,18
33199,ST020,19
33200,ST120,20
33201,ST001,1
33202,ST101,2
33203,ST002,3
33204,ST102,4
33205,ST003,5
33206,ST103,6
33207,ST004,7
33208,ST104,8
33209,ST005,9
33210,ST105,10
33211,ST006,11
33212,ST106,12
33213,ST007,13
33214,ST107,14
33215,ST008,15
33216,ST108,16
33217,ST009,17
33218,ST109,18
33219,ST010,19
33220,ST110,20
33221,ST011,1
33222,ST111,2
33223,ST012,3
33224,ST112,4
33225,ST013,5
33226,ST113,6
33227,ST014,7
33228,ST114,8
33229,ST015,9
33230,ST115,10
33231,ST016,11
33232,ST116,12
33233,ST017,13
33234,ST117,14
33235,ST018,15
33236,ST118,16
33237,ST019,17
33238,ST119,18
33239,ST020,19
33240,ST120,20
33241,ST001,1
33242,ST101,2
33243,ST002,3
33244,ST102,4
33245,ST003,5
33246,ST103,6
33247,ST004,7
33248,ST104,8
33249,ST005,9
33250,ST105,10
33251,ST006,11
33252,ST106,12
33253,ST007,13
33254,ST107,14
33255,ST008,15
33256,ST108,16
33257,ST009,17
33258,ST109,18
33259,ST010,19
33260,ST110,20
33261,ST011,1
33262,ST111,2
33263,ST012,3
33264,ST112,4
33265,ST013,5
33266,ST113,6
33267,ST014,7
33268,ST114,8
33269,ST015,9
33270,ST115,10
33271,ST016,11
33272,ST116,12
33273,ST017,13
33274,ST117,14
33275,ST018,15
33276,ST118,16
33277,ST019,17
33278,ST119,18
33279,ST020,19
33280,ST120,20
33281,ST001,1
33282,ST101,2
33283,ST002,3
33284,ST102,4
33285,ST003,5
33286,ST103,6
33287,ST004,7
33288,ST104,8
33289,ST005,9
33290,ST105,10
33291,ST006,11
33292,ST106,12
33293,ST007,13
33294,ST107,14
33295,ST008,15
33296,ST108,16
33297,ST009,17
33298,ST109,18
33299,ST010,19
33300,ST110,20
33301,ST011,1
33302,ST111,2
33303,ST012,3
33304,ST112,4
33305,ST013,5
33306,ST113,6
33307,ST014,7
33308,ST114,8
33309,ST015,9
33310,ST115,10
33311,ST016,11
33312,ST116,12
33313,ST017,13
33314,ST117,14
33315,ST018,15
33316,ST118,16
33317,ST019,17
33318,ST119,18
33319,ST020,19
33320,ST120,20
33321,ST001,1
33322,ST101,2
33323,ST002,3
33324,ST102,4
33325,ST003,5
33326,ST103,6
33327,ST004,7
33328,ST104,8
33329,ST005,9
33330,ST105,10
33331,ST006,11
33332,ST106,12
33333,ST007,13
33334,ST107,14
33335,ST008,15
33336,ST108,16
33337,ST009,17
33338,ST109,18
33339,ST010,19
33340,ST110,20
33341,ST011,1
33342,ST111,2
33343,ST012,3
33344,ST112,4
33345,ST013,5
33346,ST113,6
33347,ST014,7
33348,ST114,8
33349,ST015,9
33350,ST115,10
33351,ST016,11
33352,ST116,12
33353,ST017,13
33354,ST117,14
33355,ST018,15
33356,ST118,16
33357,ST019,17
33358,ST119,18
33359,ST020,19
33360,ST120,20
33361,ST001,1
33362,ST101,2
33363,ST002,3
33364,ST102,4
33365,ST003,5
33366,ST103,6
33367,ST004,7
33368,ST104,8
33369,ST005,9
33370,ST105,10
33371,ST006,11
33372,ST106,12
33373,ST007,13
33374,ST107,14
33375,ST008,15
33376,ST108,16
33377,ST009,17
33378,ST109,18
33379,ST010,19
33380,ST110,20
33381,ST011,1
33382,ST111,2
33383,ST012,3
33384,ST112,4
33385,ST013,5
33386,ST113,6
33387,ST014,7
33388,ST114,8
33389,ST015,9
33390,ST115,10
33391,ST016,11
33392,ST116,12
33393,ST017,13
33394,ST117,14
33395,ST018,15
33396,ST118,16
33397,ST019,17
33398,ST119,18
33399,ST020,19
33400,ST120,20
33401,ST001,1
33402,ST101,2
33403,ST002,3
33404,ST102,4
33405,ST003,5
33406,ST103,6
33407,ST004,7
33408,ST104,8
33409,ST005,9
33410,ST105,10
33411,ST006,11
33412,ST106,12
33413,ST007,13
33414,ST107,14
33415,ST008,15
33416,ST108,16
33417,ST009,17
33418,ST109,18
33419,ST010,19
33420,ST110,20
33421,ST011,1
33422,ST111,2
33423,ST012,3
33424,ST112,4
33425,ST013,5
33426,ST113,6
33427,ST014,7
33428,ST114,8
33429,ST015,9
33430,ST115,10
33431,ST016,11
33432,ST116,12
33433,ST017,13
33434,ST117,14
33435,ST018,15
33436,ST118,16
33437,ST019,17
33438,ST119,18
33439,ST020,19
33440,ST120,20
33441,ST001,1
33442,ST101,2
33443,ST002,3
33444,ST102,4
33445,ST003,5
33446,ST103,6
33447,ST004,7
33448,ST104,8
33449,ST005,9
33450,ST105,10
33451,ST006,11
33452,ST106,12
33453,ST007,13
33454,ST107,14
33455,ST008,15
33456,ST108,16
33457,ST009,17
33458,ST109,18
33459,ST010,19
33460,ST110,20
33461,ST011,1
33462,ST111,2
33463,ST012,3
33464,ST112,4
33465,ST013,5
33466,ST113,6
33467,ST014,7
33468,ST114,8
33469,ST015,9
33470,ST115,10
33471,ST016,11
33472,ST116,12
33473,ST017,13
33474,ST117,14
33475,ST018,15
33476,ST118,16
33477,ST019,17
33478,ST119,18
33479,ST020,19
33480,ST120,20
33481,ST001,1
33482,ST101,2
33483,ST002,3
33484,ST102,4
33485,ST003,5
33486,ST103,6
33487,ST004,7
33488,ST104,8
33489,ST005,9
33490,ST105,10
33491,ST006,11
33492,ST106,12
33493,ST007,13
33494,ST107,14
33495,ST008,15
33496,ST108,16
33497,ST009,17
33498,ST109,18
33499,ST010,19
33500,ST110,20
33501,ST011,1
33502,ST111,2
33503,ST012,3
33504,ST112,4
33505,ST013,5
33506,ST113,6
33507,ST014,7
33508,ST114,8
33509,ST015,9
33510,ST115,10
33511,ST016,11
33512,ST116,12
33513,ST017,13
33514,ST117,14
33515,ST018,15
33516,ST118,16
33517,ST019,17
33518,ST119,18
33519,ST020,19
33520,ST120,20
33521,ST001,1
33522,ST101,2
33523,ST002,3
33524,ST102,4
33525,ST003,5
33526,ST103,6
33527,ST004,7
33528,ST104,8
33529,ST005,9
33530,ST105,10
33531,ST006,11
33532,ST106,12
33533,ST007,13
33534,ST107,14
33535,ST008,15
33536,ST108,16
33537,ST009,17
33538,ST109,18
33539,ST010,19
33540,ST110,20
33541,ST011,1
33542,ST111,2
33543,ST012,3
33544,ST112,4
33545,ST013,5
33546,ST113,6
33547,ST014,7
33548,ST114,8
33549,ST015,9
33550,ST115,10
33551,ST016,11
33552,ST116,12
33553,ST017,13
33554,ST117,14
33555,ST018,15
33556,ST118,16
33557,ST019,17
33558,ST119,18
33559,ST020,19
33560,ST120,20
33561,ST001,1
33562,ST101,2
33563,ST002,3
33564,ST102,4
33565,ST003,5
33566,ST103,6
33567,ST004,7
33568,ST104,8
33569,ST005,9
33570,ST105,10
33571,ST006,11
33572,ST106,12
33573,ST007,13
33574,ST107,14
33575,ST008,15
33576,ST108,16
33577,ST009,17
33578,ST109,18
33579,ST010,19
33580,ST110,20
33581,ST011,1
33582,ST111,2
33583,ST012,3
33584,ST112,4
33585,ST013,5
33586,ST113,6
33587,ST014,7
33588,ST114,8
33589,ST015,9
33590,ST115,10
33591,ST016,11
33592,ST116,12
33593,ST017,13
33594,ST117,14
33595,ST018,15
33596,ST118,16
33597,ST019,17
33598,ST119,18
33599,ST020,19
33600,ST120,20
33601,ST001,1
33602,ST101,2
33603,ST002,3
33604,ST102,4
33605,ST003,5
33606,ST103,6
33607,ST004,7
33608,ST104,8
33609,ST005,9
33610,ST105,10
33611,ST006,11
33612,ST106,12
33613,ST007,13
33614,ST107,14
33615,ST008,15
33616,ST108,16
33617,ST009,17
33618,ST109,18
33619,ST010,19
33620,ST110,20
33621,ST011,1
33622,ST111,2
33623,ST012,3
33624,ST112,4
33625,ST013,5
33626,ST113,6
33627,ST014,7
33628,ST114,8
33629,ST015,9
33630,ST115,10
33631,ST016,11
33632,ST116,12
33633,ST017,13
33634,ST117,14
33635,ST018,15
33636,ST118,16
33637,ST019,17
33638,ST119,18
33639,ST020,19
33640,ST120,20
33641,ST001,1
33642,ST101,2
33643,ST002,3
33644,ST102,4
33645,ST003,5
33646,ST103,6
33647,ST004,7
33648,ST104,8
33649,ST005,9
33650,ST105,10
33651,ST006,11
33652,ST106,12
33653,ST007,13
33654,ST107,14
33655,ST008,15
33656,ST108,16
33657,ST009,17
33658,ST109,18
33659,ST010,19
33660,ST110,20
33661,ST011,1
33662,ST111,2
33663,ST012,3
33664,ST112,4
33665,ST013,5
33666,ST113,6
33667,ST014,7
33668,ST114,8
33669,ST015,9
33670,ST115,10
33671,ST016,11
33672,ST116,12
33673,ST017,13
33674,ST117,14
33675,ST018,15
33676,ST118,16
33677,ST019,17
33678,ST119,18
33679,ST020,19
33680,ST120,20
33681,ST001,1
33682,ST101,2
33683,ST002,3
33684,ST102,4
33685,ST003,5
33686,ST103,6
33687,ST004,7
33688,ST104,8
33689,ST005,9
33690,ST105,10
33691,ST006,11
33692,ST106,12
33693,ST007,13
33694,ST107,14
33695,ST008,15
33696,ST108,16
33697,ST009,17
33698,ST109,18
33699,ST010,19
33700,ST110,20
33701,ST011,1
33702,ST111,2
33703,ST012,3
33704,ST112,4
33705,ST013,5
33706,ST113,6
33707,ST014,7
33708,ST114,8
33709,ST015,9
33710,ST115,10
33711,ST016,11
33712,ST116,12
33713,ST017,13
33714,ST117,14
33715,ST018,15
33716,ST118,16
33717,ST019,17
33718,ST119,18
33719,ST020,19
33720,ST120,20
33721,ST001,1
33722,ST101,2
33723,ST002,3
33724,ST102,4
33725,ST003,5
33726,ST103,6
33727,ST004,7
33728,ST104,8
33729,ST005,9
33730,ST105,10
33731,ST006,11
33732,ST106,12
33733,ST007,13
33734,ST107,14
33735,ST008,15
33736,ST108,16
33737,ST009,17
33738,ST109,18
33739,ST010,19
33740,ST110,20
33741,ST011,1
33742,ST111,2
33743,ST012,3
33744,ST112,4
33745,ST013,5
33746,ST113,6
33747,ST014,7
33748,ST114,8
33749,ST015,9
33750,ST115,10
33751,ST016,11
33752,ST116,12
33753,ST017,13
33754,ST117,14
33755,ST018,15
33756,ST118,16
33757,ST019,17
33758,ST119,18
33759,ST020,19
33760,ST120,20
33761,ST001,1
33762,ST101,2
33763,ST002,3
33764,ST102,4
33765,ST003,5
33766,ST103,6
33767,ST004,7
33768,ST104,8
33769,ST005,9
33770,ST105,10
33771,ST006,11
33772,ST106,12
33773,ST007,13
33774,ST107,14
33775,ST008,15
33776,ST108,16
33777,ST009,17
33778,ST109,18
33779,ST010,19
33780,ST110,20
33781,ST011,1
33782,ST111,2
33783,ST012,3
33784,ST112,4
33785,ST013,5
33786,ST113,6
33787,ST014,7
33788,ST114,8
33789,ST015,9
33790,ST115,10
33791,ST016,11
33792,ST116,12
33793,ST017,13
33794,ST117,14
33795,ST018,15
33796,ST118,16
33797,ST019,17
33798,ST119,18
33799,ST020,19
33800,ST120,20
33801,ST001,1
33802,ST101,2
33803,ST002,3
33804,ST102,4
33805,ST003,5
33806,ST103,6
33807,ST004,7
33808,ST104,8
33809,ST005,9
33810,ST105,10
33811,ST006,11
33812,ST106,12
33813,ST007,13
33814,ST107,14
33815,ST008,15
33816,ST108,16
33817,ST009,17
33818,ST109,18
33819,ST010,19
33820,ST110,20
33821,ST011,1
33822,ST111,2
33823,ST012,3
33824,ST112,4
33825,ST013,5
33826,ST113,6
33827,ST014,7
33828,ST114,8
33829,ST015,9
33830,ST115,10
33831,ST016,11
33832,ST116,12
33833,ST017,13
33834,ST117,14
33835,ST018,15
33836,ST118,16
33837,ST019,17
33838,ST119,18
33839,ST020,19
33840,ST120,20
33841,ST001,1
33842,ST101,2
33843,ST002,3
33844,ST102,4
33845,ST003,5
33846,ST103,6
33847,ST004,7
33848,ST104,8
33849,ST005,9
33850,ST105,10
33851,ST006,11
33852,ST106,12
33853,ST007,13
33854,ST107,14
33855,ST008,15
33856,ST108,16
33857,ST009,17
33858,ST109,18
33859,ST010,19
33860,ST110,20
33861,ST011,1
33862,ST111,2
33863,ST012,3
33864,ST112,4
33865,ST013,5
33866,ST113,6
33867,ST014,7
33868,ST114,8
33869,ST015,9
33870,ST115,10
33871,ST016,11
33872,ST116,12
33873,ST017,13
33874,ST117,14
33875,ST018,15
33876,ST118,16
33877,ST019,17
33878,ST119,18
33879,ST020,19
33880,ST120,20
33881,ST001,1
33882,ST101,2
33883,ST002,3
33884,ST102,4
33885,ST003,5
33886,ST103,6
33887,ST004,7
33888,ST104,8
33889,ST005,9
33890,ST105,10
33891,ST006,11
33892,ST106,12
33893,ST007,13
33894,ST107,14
33895,ST008,15
33896,ST108,16
33897,ST009,17
33898,ST109,18
33899,ST010,19
33900,ST110,20
33901,ST011,1
33902,ST111,2
33903,ST012,3
33904,ST112,4
33905,ST013,5
33906,ST113,6
33907,ST014,7
33908,ST114,8
33909,ST015,9
33910,ST115,10
33911,ST016,11
33912,ST116,12
33913,ST017,13
33914,ST117,14
33915,ST018,15
33916,ST118,16
33917,ST019,17
33918,ST119,18
33919,ST020,19
33920,ST120,20
33921,ST001,1
33922,ST101,2
33923,ST002,3
33924,ST102,4
33925,ST003,5
33926,ST103,6
33927,ST004,7
33928,ST104,8
33929,ST005,9
33930,ST105,10
33931,ST006,11
33932,ST106,12
33933,ST007,13
33934,ST107,14
33935,ST008,15
33936,ST108,16
33937,ST009,17
33938,ST109,18
33939,ST010,19
33940,ST110,20
33941,ST011,1
33942,ST111,2
33943,ST012,3
33944,ST112,4
33945,ST013,5
33946,ST113,6
33947,ST014,7
33948,ST114,8
33949,ST015,9
33950,ST115,10
33951,ST016,11
33952,ST116,12
33953,ST017,13
33954,ST117,14
33955,ST018,15
33956,ST118,16
33957,ST019,17
33958,ST119,18
33959,ST020,19
33960,ST120,20
33961,ST001,1
33962,ST101,2
33963,ST002,3
33964,ST102,4
33965,ST003,5
33966,ST103,6
33967,ST004,7
33968,ST104,8
33969,ST005,9
33970,ST105,10
33971,ST006,11
33972,ST106,12
33973,ST007,13
33974,ST107,14
33975,ST008,15
33976,ST108,16
33977,ST009,17
33978,ST109,18
33979,ST010,19
33980,ST110,20
33981,ST011,1
33982,ST111,2
33983,ST012,3
33984,ST112,4
33985,ST013,5
33986,ST113,6
33987,ST014,7
33988,ST114,8
33989,ST015,9
33990,ST115,10
33991,ST016,11
33992,ST116,12
33993,ST017,13
33994,ST117,14
33995,ST018,15
33996,ST118,16
33997,ST019,17
33998,ST119,18
33999,ST020,19
34000,ST120,20
34001,ST001,1
34002,ST101,2
34003,ST002,3
34004,ST102,4
34005,ST003,5
34006,ST103,6
34007,ST004,7
34008,ST104,8
34009,ST005,9
34010,ST105,10
34011,ST006,11
34012,ST106,12
34013,ST007,13
34014,ST107,14
34015,ST008,15
34016,ST108,16
34017,ST009,17
34018,ST109,18
34019,ST010,19
34020,ST110,20
34021,ST011,1
34022,ST111,2
34023,ST012,3
34024,ST112,4
34025,ST013,5
34026,ST113,6
34027,ST014,7
34028,ST114,8
34029,ST015,9
34030,ST115,10
34031,ST016,11
34032,ST116,12
34033,ST017,13
34034,ST117,14
34035,ST018,15
34036,ST118,16
34037,ST019,17
34038,ST119,18
34039,ST020,19
34040,ST120,20
34041,ST001,1
34042,ST101,2
34043,ST002,3
34044,ST102,4
34045,ST003,5
34046,ST103,6
34047,ST004,7
34048,ST104,8
34049,ST005,9
34050,ST105,10
34051,ST006,11
34052,ST106,12
34053,ST007,13
34054,ST107,14
34055,ST008,15
34056,ST108,16
34057,ST009,17
34058,ST109,18
34059,ST010,19
34060,ST110,20
34061,ST011,1
34062,ST111,2
34063,ST012,3
34064,ST112,4
34065,ST013,5
34066,ST113,6
34067,ST014,7
34068,ST114,8
34069,ST015,9
34070,ST115,10
34071,ST016,11
34072,ST116,12
34073,ST017,13
34074,ST117,14
34075,ST018,15
34076,ST118,16
34077,ST019,17
34078,ST119,18
34079,ST020,19
34080,ST120,20
34081,ST001,1
34082,ST101,2
34083,ST002,3
34084,ST102,4
34085,ST003,5
34086,ST103,6
34087,ST004,7
34088,ST104,8
34089,ST005,9
34090,ST105,10
34091,ST006,11
34092,ST106,12
34093,ST007,13
34094,ST107,14
34095,ST008,15
34096,ST108,16
34097,ST009,17
34098,ST109,18
34099,ST010,19
34100,ST110,20
34101,ST011,1
34102,ST111,2
34103,ST012,3
34104,ST112,4
34105,ST013,5
34106,ST113,6
34107,ST014,7
34108,ST114,8
34109,ST015,9
34110,ST115,10
34111,ST016,11
34112,ST116,12
34113,ST017,13
34114,ST117,14
34115,ST018,15
34116,ST118,16
34117,ST019,17
34118,ST119,18
34119,ST020,19
34120,ST120,20
34121,ST001,1
34122,ST101,2
34123,ST002,3
34124,ST102,4
34125,ST003,5
34126,ST103,6
34127,ST004,7
34128,ST104,8
34129,ST005,9
34130,ST105,10
34131,ST006,11
34132,ST106,12
34133,ST007,13
34134,ST107,14
34135,ST008,15
34136,ST108,16
34137,ST009,17
34138,ST109,18
34139,ST010,19
34140,ST110,20
34141,ST011,1
34142,ST111,2
34143,ST012,3
34144,ST112,4
34145,ST013,5
34146,ST113,6
34147,ST014,7
34148,ST114,8
34149,ST015,9
34150,ST115,10
34151,ST016,11
34152,ST116,12
34153,ST017,13
34154,ST117,14
34155,ST018,15
34156,ST118,16
34157,ST019,17
34158,ST119,18
34159,ST020,19
34160,ST120,20
34161,ST001,1
34162,ST101,2
34163,ST002,3
34164,ST102,4
34165,ST003,5
34166,ST103,6
34167,ST004,7
34168,ST104,8
34169,ST005,9
34170,ST105,10
34171,ST006,11
