id_returns,id_orders,id_dim_date_returned,reason
5489,36362,20251108,Product Defect
5490,36370,20251108,Wrong Item
5491,36374,20251108,Late Delivery
5492,36376,20251108,Wrong Item
5493,36387,20251108,Late Delivery
5494,36391,20251108,Customer Refused
5495,36392,20251108,Product Defect
5496,36398,20251108,Leaking Bottle
5497,36405,20251108,Wrong Item
5498,36409,20251108,Not As Described
5499,36421,20251108,Damaged
5500,36424,20251108,Damaged
5501,36428,20251108,Leaking Bottle
5502,36443,20251107,Wrong Item
5503,36449,20251108,Wrong Item
5504,36456,20251107,Broken Seal
5505,36470,20251107,Damaged
5506,36475,20251107,Wrong Item
5507,36481,20251107,Damaged
5508,36482,20251107,Not As Described
5509,36488,20251107,Broken Seal
5510,36492,20251107,Not As Described
5511,36502,20251107,Wrong Item
5512,36507,20251107,Product Defect
5513,36508,20251107,Customer Refused
5514,36514,20251107,Broken Seal
5515,36521,20251107,Damaged
5516,36579,20251107,Customer Refused
5517,36580,20251107,Wrong Item
5518,36583,20251107,Leaking Bottle
5519,36598,20251107,Wrong Item
5520,36602,20251107,Not As Described
5521,36605,20251108,Leaking Bottle
5522,36610,20251107,Damaged
5523,36628,20251107,Damaged
5524,36638,20251107,Late Delivery
5525,36647,20251107,Product Defect
5526,36652,20251107,Not As Described
5527,36653,20251107,Wrong Item
5528,36657,20251107,Damaged
5529,36664,20251107,Not As Described
5530,36673,20251107,Damaged
5531,36679,20251107,Wrong Item
5532,36690,20251107,Broken Seal
5533,36698,20251107,Wrong Item
5534,36700,20251107,Not As Described
5535,36716,20251107,Wrong Item
5536,36723,20251107,Broken Seal
5537,36725,20251107,Damaged
5538,36727,20251107,Late Delivery
5539,36735,20251107,Wrong Item
5540,36737,20251107,Damaged
5541,36742,20251107,Wrong Item
5542,36743,20251107,Customer Refused
5543,36744,20251109,Leaking Bottle
5544,36756,20251107,Late Delivery
5545,36758,20251107,Damaged
5546,36763,20251107,Wrong Item
5547,36765,20251107,Customer Refused
5548,36772,20251108,Customer Refused
5549,36779,20251108,Not As Described
5550,36799,20251107,Customer Refused
5551,36804,20251109,Product Defect
5552,36813,20251107,Product Defect
5553,36817,20251108,Wrong Item
5554,36819,20251107,Leaking Bottle
5555,36826,20251108,Leaking Bottle
5556,36829,20251107,Damaged
5557,36832,20251107,Leaking Bottle
5558,36838,20251107,Product Defect
5559,36839,20251107,Not As Described
5560,36860,20251107,Wrong Item
5561,36861,20251107,Late Delivery
5562,36866,20251107,Broken Seal
5563,36870,20251107,Not As Described
5564,36879,20251107,Damaged
5565,36880,20251107,Not As Described
5566,36883,20251107,Wrong Item
5567,36885,20251107,Not As Described
5568,36886,20251108,Damaged
5569,36895,20251107,Damaged
5570,36898,20251107,Broken Seal
5571,36910,20251108,Damaged
5572,36913,20251107,Damaged
5573,36916,20251107,Product Defect
5574,36917,20251107,Not As Described
5575,36923,20251107,Wrong Item
5576,36925,20251107,Wrong Item
5577,36932,20251107,Wrong Item
5578,36966,20251107,Broken Seal
5579,36967,20251108,Leaking Bottle
5580,36972,20251107,Not As Described
5581,36974,20251107,Product Defect
5582,36987,20251107,Customer Refused
5583,36990,20251107,Damaged
5584,36991,20251107,Broken Seal
5585,36992,20251107,Broken Seal
5586,36999,20251107,Damaged
5587,37004,20251107,Not As Described
5588,37006,20251107,Broken Seal
5589,37023,20251107,Wrong Item
5590,37044,20251107,Not As Described
5591,37051,20251108,Product Defect
5592,37052,20251108,Leaking Bottle
5593,37056,20251107,Damaged
5594,37058,20251107,Not As Described
5595,37062,20251107,Late Delivery
5596,37063,20251108,Leaking Bottle
5597,37069,20251107,Wrong Item
5598,37073,20251107,Damaged
5599,37077,20251108,Broken Seal
5600,37101,20251107,Damaged
5601,37105,20251107,Leaking Bottle
5602,37109,20251107,Not As Described
5603,37115,20251107,Late Delivery
5604,37118,20251108,Damaged
5605,37127,20251107,Product Defect
5606,37129,20251109,Broken Seal
5607,37135,20251107,Broken Seal
5608,37139,20251107,Not As Described
5609,37147,20251107,Customer Refused
5610,37165,20251107,Not As Described
5611,37169,20251107,Damaged
5612,37179,20251107,Not As Described
5613,37190,20251107,Product Defect
5614,37194,20251107,Not As Described
5615,37204,20251107,Product Defect
5616,37205,20251107,Leaking Bottle
5617,37206,20251107,Leaking Bottle
5618,37213,20251107,Broken Seal
5619,37221,20251107,Damaged
5620,37226,20251107,Late Delivery
5621,37240,20251107,Damaged
5622,37256,20251107,Damaged
5623,37262,20251107,Damaged
5624,37264,20251107,Product Defect
5625,37268,20251107,Broken Seal
5626,37285,20251107,Product Defect
5627,37291,20251107,Leaking Bottle
5628,37319,20251107,Broken Seal
5629,37324,20251107,Not As Described
5630,37330,20251107,Product Defect
5631,37332,20251107,Wrong Item
5632,37336,20251107,Wrong Item
5633,37339,20251108,Wrong Item
5634,37342,20251107,Damaged
5635,37343,20251107,Wrong Item
5636,37357,20251107,Not As Described
5637,37359,20251107,Broken Seal
5638,37365,20251109,Wrong Item
5639,37374,20251108,Leaking Bottle
5640,37376,20251107,Wrong Item
5641,37386,20251108,Wrong Item
5642,37412,20251107,Leaking Bottle
5643,37419,20251107,Product Defect
5644,37437,20251107,Damaged
5645,37441,20251107,Damaged
5646,37444,20251108,Late Delivery
5647,37458,20251107,Damaged
5648,37459,20251107,Product Defect
5649,37463,20251107,Damaged
5650,37479,20251107,Damaged
5651,37484,20251107,Product Defect
5652,37497,20251107,Product Defect
5653,37498,20251107,Product Defect
5654,37502,20251107,Product Defect
5655,37508,20251107,Not As Described
5656,37510,20251107,Damaged
5657,37514,20251107,Wrong Item
5658,37529,20251107,Not As Described
5659,37532,20251107,Customer Refused
5660,37535,20251107,Wrong Item
5661,37543,20251107,Not As Described
5662,37557,20251107,Customer Refused
5663,37563,20251107,Late Delivery
5664,37573,20251107,Wrong Item
5665,37574,20251107,Wrong Item
5666,37588,20251107,Leaking Bottle
5667,37591,20251107,Damaged
5668,37595,20251108,Product Defect
5669,37603,20251108,Wrong Item
5670,37606,20251107,Leaking Bottle
5671,37609,20251107,Damaged
5672,37616,20251107,Leaking Bottle
5673,37617,20251107,Product Defect
5674,37625,20251108,Broken Seal
5675,37630,20251107,Product Defect
5676,37640,20251107,Product Defect
5677,37648,20251107,Damaged
5678,37657,20251107,Product Defect
5679,37664,20251107,Broken Seal
5680,37667,20251107,Damaged
5681,37676,20251107,Product Defect
5682,37680,20251108,Product Defect
5683,37683,20251107,Late Delivery
5684,37684,20251107,Not As Described
5685,37685,20251107,Late Delivery
5686,37688,20251107,Product Defect
5687,37707,20251108,Product Defect
5688,37709,20251107,Customer Refused
5689,37717,20251107,Wrong Item
5690,37731,20251107,Damaged
5691,37738,20251107,Wrong Item
5692,37743,20251108,Broken Seal
5693,37749,20251107,Product Defect
5694,37758,20251107,Not As Described
5695,37759,20251107,Late Delivery
5696,37760,20251107,Not As Described
5697,37761,20251107,Leaking Bottle
5698,37764,20251107,Product Defect
5699,37766,20251107,Customer Refused
5700,37767,20251107,Wrong Item
5701,37772,20251107,Not As Described
5702,37773,20251107,Leaking Bottle
5703,37818,20251107,Damaged
5704,37819,20251107,Not As Described
5705,37822,20251107,Damaged
5706,37824,20251107,Damaged
5707,37833,20251107,Wrong Item
5708,37836,20251107,Product Defect
5709,37845,20251107,Leaking Bottle
5710,37851,20251107,Wrong Item
5711,37853,20251107,Product Defect
5712,37855,20251107,Product Defect
5713,37858,20251107,Product Defect
5714,37880,20251109,Leaking Bottle
5715,37891,20251107,Product Defect
5716,37894,20251107,Customer Refused
5717,37898,20251107,Damaged
5718,37904,20251107,Late Delivery
5719,37909,20251107,Product Defect
5720,37922,20251107,Leaking Bottle
5721,37928,20251107,Not As Described
5722,37931,20251107,Not As Described
5723,37934,20251107,Late Delivery
5724,37939,20251107,Not As Described
5725,37947,20251107,Late Delivery
5726,37958,20251107,Product Defect
5727,37961,20251109,Late Delivery
5728,37971,20251107,Damaged
5729,37993,20251107,Not As Described
5730,38004,20251107,Wrong Item
5731,38010,20251107,Broken Seal
5732,38013,20251107,Product Defect
5733,38015,20251107,Wrong Item
5734,38018,20251107,Product Defect
5735,38019,20251107,Not As Described
5736,38040,20251107,Customer Refused
5737,38050,20251107,Product Defect
5738,38055,20251107,Wrong Item
5739,38057,20251108,Product Defect
5740,38059,20251107,Product Defect
5741,38065,20251107,Late Delivery
5742,38067,20251107,Wrong Item
5743,38076,20251107,Wrong Item
5744,38110,20251107,Product Defect
5745,38113,20251107,Product Defect
5746,38121,20251107,Broken Seal
5747,38126,20251107,Not As Described
5748,38127,20251108,Damaged
5749,38133,20251107,Damaged
5750,38143,20251107,Wrong Item
5751,38154,20251107,Wrong Item
5752,38155,20251107,Not As Described
5753,38160,20251107,Not As Described
5754,38176,20251107,Not As Described
5755,38177,20251107,Broken Seal
5756,38196,20251107,Broken Seal
5757,38200,20251107,Wrong Item
5758,38202,20251107,Not As Described
5759,38205,20251107,Damaged
5760,38220,20251109,Damaged
5761,38230,20251107,Not As Described
5762,38235,20251107,Broken Seal
5763,38236,20251107,Broken Seal
5764,38244,20251108,Damaged
5765,38247,20251107,Customer Refused
5766,38250,20251107,Product Defect
5767,38252,20251107,Late Delivery
5768,38256,20251107,Damaged
5769,38261,20251107,Damaged
5770,38262,20251107,Customer Refused
5771,38264,20251107,Late Delivery
5772,38265,20251107,Product Defect
5773,38272,20251108,Damaged
5774,38274,20251107,Leaking Bottle
5775,38284,20251107,Damaged
5776,38293,20251107,Wrong Item
5777,38299,20251107,Customer Refused
5778,38305,20251107,Damaged
5779,38308,20251107,Product Defect
5780,38311,20251107,Damaged
5781,38326,20251107,Broken Seal
5782,38351,20251106,Product Defect
5783,38353,20251106,Damaged
5784,38364,20251108,Product Defect
5785,38367,20251106,Product Defect
5786,38375,20251106,Damaged
5787,38386,20251106,Product Defect
5788,38389,20251106,Wrong Item
5789,38399,20251106,Damaged
5790,38410,20251107,Wrong Item
5791,38415,20251106,Wrong Item
5792,38422,20251106,Customer Refused
5793,38429,20251106,Broken Seal
5794,38434,20251106,Late Delivery
5795,38443,20251107,Customer Refused
5796,38446,20251108,Damaged
5797,38450,20251106,Damaged
5798,38457,20251107,Product Defect
5799,38464,20251106,Wrong Item
5800,38474,20251106,Not As Described
5801,38479,20251106,Not As Described
5802,38483,20251106,Late Delivery
5803,38484,20251107,Leaking Bottle
5804,38489,20251106,Product Defect
5805,38496,20251106,Damaged
5806,38497,20251106,Broken Seal
5807,38498,20251106,Customer Refused
5808,38500,20251106,Late Delivery
5809,38503,20251106,Customer Refused
5810,38531,20251106,Wrong Item
5811,38540,20251107,Late Delivery
5812,38559,20251106,Broken Seal
5813,38564,20251106,Late Delivery
5814,38590,20251106,Not As Described
5815,38595,20251106,Damaged
5816,38600,20251106,Damaged
5817,38609,20251106,Wrong Item
5818,38610,20251106,Late Delivery
5819,38615,20251106,Not As Described
5820,38634,20251106,Late Delivery
5821,38637,20251106,Wrong Item
5822,38640,20251106,Damaged
5823,38643,20251107,Product Defect
5824,38646,20251106,Wrong Item
5825,38651,20251106,Customer Refused
5826,38661,20251106,Not As Described
5827,38668,20251106,Wrong Item
5828,38671,20251106,Wrong Item
5829,38680,20251106,Not As Described
5830,38691,20251106,Damaged
5831,38692,20251106,Not As Described
5832,38701,20251106,Damaged
5833,38758,20251107,Wrong Item
5834,38759,20251106,Customer Refused
5835,38762,20251106,Not As Described
5836,38763,20251106,Not As Described
5837,38764,20251106,Wrong Item
5838,38769,20251106,Wrong Item
5839,38773,20251106,Product Defect
5840,38780,20251106,Not As Described
5841,38782,20251106,Not As Described
5842,38788,20251106,Not As Described
5843,38798,20251106,Wrong Item
5844,38826,20251106,Damaged
5845,38837,20251106,Not As Described
5846,38838,20251106,Broken Seal
5847,38849,20251106,Product Defect
5848,38850,20251106,Leaking Bottle
5849,38859,20251106,Not As Described
5850,38864,20251106,Broken Seal
5851,38867,20251106,Late Delivery
5852,38868,20251106,Wrong Item
5853,38872,20251106,Wrong Item
5854,38874,20251106,Product Defect
5855,38875,20251107,Not As Described
5856,38876,20251107,Customer Refused
5857,38882,20251106,Damaged
5858,38900,20251106,Damaged
5859,38905,20251106,Damaged
5860,38909,20251106,Not As Described
5861,38911,20251106,Not As Described
5862,38914,20251106,Not As Described
5863,38917,20251108,Product Defect
5864,38922,20251106,Product Defect
5865,38929,20251106,Product Defect
5866,38937,20251108,Not As Described
5867,38938,20251106,Not As Described
5868,38939,20251106,Late Delivery
5869,38948,20251106,Product Defect
5870,38949,20251106,Not As Described
5871,38953,20251106,Product Defect
5872,38955,20251106,Wrong Item
5873,38962,20251106,Leaking Bottle
5874,38963,20251106,Product Defect
5875,38965,20251106,Leaking Bottle
5876,38976,20251107,Late Delivery
5877,38983,20251106,Broken Seal
5878,38990,20251106,Wrong Item
5879,38993,20251106,Product Defect
5880,39003,20251106,Damaged
5881,39011,20251106,Damaged
5882,39019,20251106,Customer Refused
5883,39027,20251108,Wrong Item
5884,39029,20251108,Product Defect
5885,39031,20251106,Damaged
5886,39037,20251106,Wrong Item
5887,39039,20251107,Product Defect
5888,39046,20251106,Product Defect
5889,39049,20251106,Broken Seal
5890,39056,20251106,Not As Described
5891,39059,20251106,Leaking Bottle
5892,39063,20251106,Wrong Item
5893,39064,20251107,Damaged
5894,39085,20251106,Leaking Bottle
5895,39094,20251106,Product Defect
5896,39097,20251106,Wrong Item
5897,39101,20251106,Damaged
5898,39112,20251106,Damaged
5899,39124,20251106,Damaged
5900,39130,20251107,Wrong Item
5901,39132,20251106,Damaged
5902,39140,20251106,Wrong Item
5903,39146,20251106,Leaking Bottle
5904,39151,20251106,Damaged
5905,39170,20251106,Customer Refused
5906,39171,20251106,Damaged
5907,39195,20251106,Damaged
5908,39196,20251106,Not As Described
5909,39202,20251106,Broken Seal
5910,39209,20251106,Wrong Item
5911,39221,20251106,Late Delivery
5912,39222,20251106,Customer Refused
5913,39227,20251106,Damaged
5914,39234,20251106,Customer Refused
5915,39250,20251106,Damaged
5916,39261,20251106,Product Defect
5917,39263,20251106,Not As Described
5918,39265,20251106,Damaged
5919,39269,20251106,Damaged
5920,39272,20251106,Wrong Item
5921,39279,20251106,Damaged
5922,39285,20251106,Damaged
5923,39286,20251108,Late Delivery
5924,39296,20251106,Damaged
5925,39302,20251106,Broken Seal
5926,39305,20251107,Damaged
5927,39316,20251106,Wrong Item
5928,39319,20251106,Damaged
5929,39339,20251106,Not As Described
5930,39341,20251107,Product Defect
5931,39346,20251106,Wrong Item
5932,39352,20251107,Not As Described
5933,39357,20251106,Damaged
5934,39359,20251106,Late Delivery
5935,39368,20251106,Broken Seal
5936,39382,20251106,Not As Described
5937,39383,20251107,Damaged
5938,39385,20251107,Leaking Bottle
5939,39389,20251106,Damaged
5940,39391,20251106,Not As Described
5941,39399,20251106,Leaking Bottle
5942,39402,20251106,Broken Seal
5943,39406,20251106,Damaged
5944,39408,20251106,Wrong Item
5945,39412,20251106,Leaking Bottle
5946,39413,20251106,Product Defect
5947,39422,20251106,Wrong Item
5948,39428,20251106,Not As Described
5949,39429,20251107,Not As Described
5950,39438,20251106,Customer Refused
5951,39450,20251106,Not As Described
5952,39453,20251106,Damaged
5953,39456,20251106,Customer Refused
5954,39460,20251106,Not As Described
5955,39463,20251106,Not As Described
5956,39466,20251106,Damaged
5957,39476,20251106,Customer Refused
5958,39480,20251106,Customer Refused
5959,39486,20251106,Leaking Bottle
5960,39497,20251106,Product Defect
5961,39499,20251106,Wrong Item
5962,39509,20251106,Product Defect
5963,39544,20251106,Damaged
5964,39553,20251106,Leaking Bottle
5965,39555,20251106,Wrong Item
5966,39575,20251107,Not As Described
5967,39586,20251106,Damaged
5968,39601,20251106,Damaged
5969,39602,20251106,Not As Described
5970,39606,20251106,Product Defect
5971,39610,20251106,Leaking Bottle
5972,39612,20251106,Not As Described
5973,39613,20251106,Not As Described
5974,39631,20251106,Customer Refused
5975,39635,20251106,Broken Seal
5976,39638,20251106,Damaged
5977,39641,20251106,Not As Described
5978,39655,20251106,Damaged
5979,39658,20251106,Product Defect
5980,39660,20251106,Product Defect
5981,39672,20251107,Late Delivery
5982,39674,20251106,Wrong Item
5983,39677,20251106,Customer Refused
5984,39683,20251106,Product Defect
5985,39686,20251108,Late Delivery
5986,39695,20251106,Late Delivery
5987,39700,20251106,Not As Described
5988,39703,20251106,Damaged
5989,39709,20251106,Not As Described
5990,39713,20251107,Wrong Item
5991,39714,20251106,Not As Described
5992,39725,20251106,Leaking Bottle
5993,39732,20251106,Not As Described
5994,39733,20251106,Not As Described
5995,39735,20251107,Damaged
5996,39747,20251106,Customer Refused
5997,39749,20251107,Product Defect
5998,39751,20251107,Not As Described
5999,39760,20251106,Damaged
6000,39765,20251106,Customer Refused
